invoice_no,Quantity,Revenue,segment
577329,47,169.06,2
577331,173,290.52,2
577332,151,297.65000000000003,2
577333,130,370.14,2
577334,2,16.5,2
577335,30,118.98000000000002,2
577336,91,228.99,2
577337,64,119.8,2
577338,150,166.07999999999998,2
577341,448,685.32,0
577344,86,104.1,2
577347,102,102.12,2
577352,50,126.0,2
577355,288,702.36,0
577356,60,114.60000000000001,2
577357,180,380.52,2
577358,1252,3226.42,1
577359,198,346.56,2
577361,4,15.0,2
577365,131,249.33,2
577382,16,12.4,2
577387,1,4.25,2
577393,180,602.13,0
577396,88,182.32,2
577400,328,571.24,0
577401,1,4.25,2
577402,50,252.66,2
577403,257,388.81,0
577404,134,300.02,2
577405,38,89.3,2
577406,52,201.0,2
577407,68,75.8,2
577408,13,91.05,2
577409,124,525.9,2
577410,161,219.0,2
577411,245,376.9,2
577429,208,221.2,2
577438,84,187.31,2
577443,48,33.599999999999994,2
577469,190,255.08,2
577472,388,852.64,0
577473,210,311.61,2
577474,68,57.08,2
577475,220,349.51,2
577476,301,682.35,0
577477,37,135.55,2
577478,126,190.72,2
577479,357,759.71,0
577480,272,578.2,0
577482,144,319.64,2
577483,241,317.13,2
577484,87,162.75,2
577485,411,664.99,0
577487,72,113.04000000000002,2
577488,92,167.76,2
577489,42,80.93,2
577490,197,289.74,2
577491,49,125.99000000000001,2
577492,74,45.62,2
577493,154,211.8,2
577494,18,35.1,2
577495,115,197.1,2
577496,24,107.6,2
577497,192,284.86,2
577498,68,129.88,2
577499,15,24.11,2
577500,86,198.41,2
577501,246,294.16,2
577502,211,482.59000000000003,0
577503,70,180.9,2
577504,713,821.59,0
577505,123,353.31,2
577506,204,359.91,2
577507,129,225.44,2
577508,106,145.94,2
577510,12,19.8,2
577511,107,137.5,2
577512,70,184.62,2
577514,91,172.29000000000002,2
577515,64,79.12,2
577516,75,107.7,2
577517,155,353.81,2
577518,50,126.7,2
577519,387,629.5,0
577520,187,141.48,2
577521,62,83.15,2
577522,77,112.13,2
577523,75,165.21,2
577524,216,377.8,2
577525,81,100.95,2
577526,318,554.34,0
577527,95,154.82999999999998,2
577528,63,177.31,2
577530,122,243.5,2
577531,474,1838.3899999999999,0
577532,233,118.98,2
577533,71,135.11,2
577534,15,16.95,2
577535,218,256.0,2
577536,58,108.77,2
577537,160,149.44,2
577538,50,101.2,2
577539,346,447.56,0
577540,38,100.14,2
577541,148,340.9,2
577542,94,130.04,2
577543,182,285.56,2
577544,348,617.56,0
577545,238,294.93,2
577546,25,10.5,2
577548,70,29.4,2
577549,299,408.21,0
577550,221,257.96999999999997,2
577551,120,205.98000000000002,2
577552,90,150.3,2
577554,102,197.03,2
577555,4,33.0,2
577556,28,52.2,2
577557,214,351.56,2
577572,45,108.75,2
577579,38,111.18,2
577594,109,215.92000000000002,2
577595,99,169.16,2
577597,252,281.90000000000003,2
577598,228,249.57999999999998,2
577599,202,316.90000000000003,2
577600,126,290.76,2
577601,432,873.6800000000001,0
577602,175,329.04,2
577603,99,130.09,2
577604,32,43.2,2
577605,72,109.2,2
577606,141,213.69,2
577607,12,95.4,2
577609,547,1197.15,0
577610,68,213.78,2
577613,611,760.35,0
577615,308,551.3,0
577616,110,273.24,2
577617,90,95.52000000000001,2
577618,53,192.33,2
577633,387,941.11,0
577646,160,92.64,2
577669,30,59.7,2
577680,33,17.41,2
577687,220,257.8,2
577689,195,278.45,2
577690,140,299.94,2
577691,30,96.96000000000001,2
577694,65,112.45,2
577695,224,530.41,0
577696,116,154.35,2
577697,86,121.02,2
577698,179,203.92000000000002,2
577699,234,400.70000000000005,2
577700,106,174.83,2
577701,64,183.32,2
577711,90,141.59,2
577716,228,174.6,2
577719,60,75.0,2
577720,50,62.5,2
577721,54,97.72,2
577723,287,416.8,0
577724,26,97.5,2
577725,14,45.300000000000004,2
577726,68,147.12,2
577728,168,288.73,2
577729,384,532.24,0
577730,39,128.91,2
577732,97,347.2,2
577733,106,123.77000000000001,2
577734,54,132.0,2
577735,96,91.12,2
577736,62,52.47,2
577738,18,125.10000000000001,2
577739,40,60.8,2
577740,193,411.35,2
577741,201,467.11,2
577742,210,316.27,2
577743,63,135.16,2
577744,98,288.9,2
577745,364,359.4,0
577746,257,349.19,2
577748,796,1397.5,0
577749,294,490.35,0
577751,122,165.42,2
577754,276,618.12,0
577755,82,171.96,2
577756,147,238.81,2
577757,11,13.77,2
577768,1086,3010.25,1
577769,270,427.58,0
577770,121,188.44,2
577771,20,41.6,2
577772,400,458.4,0
577773,239,370.96,2
577774,203,349.97,2
577777,4,8.73,2
577778,71,139.97,2
577780,1,2.95,2
577782,118,240.5,2
577783,228,548.52,0
577784,145,102.66,2
577785,416,561.35,0
577790,38,104.1,2
577791,757,916.49,0
577792,7,31.85,2
577793,67,115.53,2
577794,446,524.58,0
577795,51,93.51,2
577796,58,165.9,2
577797,12,15.0,2
577798,168,187.84,2
577800,436,614.38,0
577801,118,40.14,2
577802,10,29.5,2
577803,8,16.080000000000002,2
577804,92,189.87,2
577805,34,152.16,2
577806,26,82.0,2
577807,106,216.9,2
577808,8,30.0,2
577809,50,264.9,2
577811,130,183.24,2
577812,108,225.04,2
577813,314,487.74,0
577814,86,106.02,2
577816,360,645.72,0
577818,195,256.45,2
577820,30,82.5,2
577824,97,301.29,2
577825,58,131.97,2
577826,107,130.98000000000002,2
577827,81,256.95,2
577830,52,113.4,2
577831,190,266.7,2
577833,52,93.2,2
577834,319,441.89,0
577835,157,216.02,2
577837,48,84.84,2
577838,156,289.52,2
577840,32,40.64,2
577841,38,119.7,2
577842,81,312.35,2
577844,387,1954.8799999999999,0
577845,399,482.7,0
577848,9,44.55,2
577850,764,958.72,0
577851,120,309.68,2
577853,44,117.08000000000001,2
577854,88,189.64000000000001,2
577855,172,239.31,2
577856,110,157.0,2
577857,20,41.6,2
577858,1,2.95,2
577859,111,238.41,2
577860,120,65.64,2
577861,236,351.64,2
577869,276,287.88,2
577880,88,167.66,2
577893,155,229.37,2
577905,96,291.6,2
577919,49,121.05,2
577938,158,193.76,2
577950,115,221.65,2
577951,192,247.68,2
577973,22,83.52,2
577980,33,81.95,2
577985,69,123.6,2
578004,39,28.85,2
578005,114,468.9,2
578006,218,319.96000000000004,2
578008,127,209.28,2
578009,58,114.14,2
578011,204,292.59000000000003,2
578012,12,59.400000000000006,2
578013,112,103.41,2
578015,36,55.800000000000004,2
578016,210,402.57,2
578017,111,199.1,2
578018,216,290.2,2
578019,49,115.53,2
578020,154,355.91,2
578021,8,21.85,2
578022,77,186.95000000000002,2
578023,24,30.0,2
578024,333,571.2,0
578025,348,237.36,0
578026,162,429.98,2
578027,304,462.7,0
578028,27,55.81,2
578029,277,786.9,0
578030,254,662.66,0
578031,76,330.8,2
578032,254,573.04,0
578033,153,354.95,2
578035,60,71.4,2
578036,225,343.4,2
578037,30,9.5,2
578038,114,256.14,2
578040,117,199.48000000000002,2
578041,668,1198.74,0
578043,179,346.17,2
578044,306,572.86,0
578045,62,99.78,2
578053,210,275.28000000000003,2
578054,76,134.10000000000002,2
578055,110,186.06,2
578056,158,230.86,2
578057,90,114.84,2
578058,56,81.66,2
578059,92,192.60000000000002,2
578063,132,235.96,2
578065,1102,2876.41,1
578066,36,40.14,2
578067,1032,2657.7599999999998,1
578068,323,668.59,0
578069,183,283.31,2
578070,10,16.5,2
578071,88,170.36,2
578072,377,519.3100000000001,0
578074,359,702.38,0
578075,62,106.04,2
578078,78,186.54000000000002,2
578079,198,466.18,2
578080,99,243.55,2
578081,144,499.8,2
578082,132,166.56,2
578084,183,271.25,2
578085,139,273.88,2
578086,120,282.12,2
578087,51,135.43,2
578088,476,682.33,0
578089,32,85.2,2
578091,48,72.96000000000001,2
578092,177,256.93,2
578093,149,147.79,2
578094,61,157.45,2
578096,32,83.96000000000001,2
578098,53,79.48,2
578099,181,333.57,2
578100,195,230.19,2
578101,60,105.0,2
578102,124,389.1,2
578103,84,177.8,2
578104,80,214.96,2
578105,56,89.08,2
578106,38,134.5,2
578107,80,112.56,2
578108,114,191.38,2
578109,224,287.67,2
578111,52,49.4,2
578112,24,30.0,2
578113,24,13.2,2
578114,107,194.41,2
578115,98,97.18,2
578116,35,67.89,2
578117,134,223.5,2
578118,368,458.02,0
578119,32,72.0,2
578120,252,381.2,0
578121,243,349.40000000000003,2
578125,350,547.16,0
578126,1,4.95,2
578127,28,79.4,2
578128,84,162.24,2
578129,154,102.83999999999999,2
578130,24,70.2,2
578133,78,243.8,2
578140,40,262.8,2
578143,52,242.2,2
578146,114,259.2,2
578147,129,141.59,2
578149,864,3759.4,1
578150,10,16.5,2
578151,185,298.71,2
578153,186,160.69,2
578154,1,1.65,2
578155,68,164.77,2
578171,207,392.4,2
578174,61,166.61,2
578187,314,358.20000000000005,0
578196,12,83.4,2
578211,254,270.71,2
578220,22,88.10000000000001,2
578225,402,791.66,0
578229,107,256.35,2
578230,24,102.0,2
578231,57,184.95000000000002,2
578233,1233,2038.31,1
578234,121,208.99,2
578243,316,900.48,0
578244,390,555.75,0
578246,66,79.02,2
578247,85,103.92,2
578248,306,437.12,0
578250,49,94.13,2
578251,354,349.9,0
578252,20,36.24,2
578253,72,73.2,2
578254,38,138.9,2
578255,264,469.26,0
578258,201,321.23,2
578260,168,339.1,2
578261,142,588.5,2
578262,241,307.05,2
578263,208,172.16,2
578264,99,123.64,2
578265,163,344.13,2
578266,65,131.73,2
578267,3,12.75,2
578268,1,5.45,2
578270,1340,3840.52,1
578271,34,90.02,2
578272,123,164.66,2
578273,38,107.36,2
578275,117,167.36,2
578277,176,315.08,2
578278,397,439.13,0
578279,50,280.7,2
578281,70,167.8,2
578283,36,59.400000000000006,2
578284,66,71.60000000000001,2
578285,29,62.61,2
578287,6,10.76,2
578288,6,39.05,2
578289,375,779.6,0
578290,366,496.28000000000003,0
578291,22,54.900000000000006,2
578292,350,554.44,0
578293,348,711.6600000000001,0
578294,31,91.45000000000002,2
578295,72,168.3,2
578296,24,94.80000000000001,2
578297,144,300.96,2
578298,202,160.38,2
578299,95,168.17000000000002,2
578301,186,355.69,2
578302,236,633.5400000000001,0
578303,119,541.71,2
578304,20,91.0,2
578305,907,4274.7699999999995,1
578306,50,164.34,2
578307,174,294.71,2
578308,27,34.29,2
578309,256,256.8,2
578310,157,283.77,2
578311,10,20.8,2
578312,42,143.34,2
578313,49,110.23,2
578314,129,262.65000000000003,2
578315,163,273.93,2
578316,239,285.44,2
578317,390,665.28,0
578318,120,164.7,2
578319,56,107.76,2
578322,58,184.44,2
578323,47,185.9,2
578324,97,159.95,2
578325,84,141.62,2
578326,86,137.21,2
578331,44,94.2,2
578332,14,24.85,2
578333,164,226.76000000000002,2
578334,64,82.8,2
578335,244,417.56,0
578339,76,150.48000000000002,2
578343,60,83.0,2
578344,1390,3740.93,1
578345,24,70.80000000000001,2
578346,24,70.80000000000001,2
578347,1400,3807.7,1
578348,128,86.7,2
578349,325,428.19,0
578350,145,293.75,2
578352,50,129.5,2
578353,108,184.2,2
578354,224,372.12,2
578357,150,146.37,2
578358,96,393.6,2
578361,91,97.14,2
578362,202,515.5,0
578364,187,220.2,2
578365,48,196.8,2
578366,133,278.95,2
578369,56,106.8,2
578370,80,128.5,2
578372,6,17.34,2
578373,214,328.57,2
578375,33,60.150000000000006,2
578384,30,41.099999999999994,2
578400,110,168.13,2
578420,39,261.35,2
578427,20,71.80000000000001,2
578429,351,521.21,0
578433,88,242.16000000000003,2
578441,5,8.25,2
578445,154,171.77,2
578459,128,268.16,2
578461,42,176.8,2
578463,158,284.7,2
578468,202,167.34,2
578469,108,230.92000000000002,2
578470,102,237.74,2
578472,533,1403.1100000000001,0
578479,93,187.23000000000002,2
578480,142,245.5,2
578485,396,716.44,0
578488,276,455.46999999999997,0
578506,170,316.5,2
578508,66,126.45,2
578509,64,135.8,2
578510,199,496.22,2
578511,100,204.17000000000002,2
578512,28,132.28,2
578513,515,1333.14,0
578514,36,39.480000000000004,2
578515,100,141.86,2
578516,284,387.26,0
578517,218,710.7,0
578518,73,110.57000000000001,2
578519,147,297.83,2
578520,74,164.4,2
578521,79,147.03,2
578522,113,132.91,2
578523,54,89.32,2
578526,98,215.76,2
578530,138,301.14,2
578531,202,228.21,2
578532,142,256.48,2
578533,128,271.2,2
578534,221,415.25,2
578535,58,52.74,2
578539,453,632.55,0
578541,719,1510.39,0
578544,91,269.73,2
578547,118,177.14000000000001,2
578548,164,238.51,2
578550,57,94.34,2
578551,411,586.88,0
578620,100,214.24,2
578621,34,91.42,2
578623,58,76.82,2
578626,202,338.3,2
578627,150,312.0,2
578631,30,189.8,2
578633,260,290.32,2
578634,62,88.98,2
578653,210,424.06,2
578661,128,178.16,2
578662,38,114.38,2
578663,54,75.06,2
578664,212,243.76,2
578665,44,164.4,2
578666,636,972.85,0
578667,91,137.97,2
578670,3,4.949999999999999,2
578672,60,40.2,2
578674,12,39.48,2
578675,368,577.36,0
578676,61,144.43,2
578677,85,173.1,2
578678,223,336.14,2
578679,68,188.10000000000002,2
578680,146,239.66000000000003,2
578681,82,261.54,2
578682,260,818.8800000000001,0
578683,70,151.38,2
578684,12,35.400000000000006,2
578685,96,309.84000000000003,2
578686,186,331.48,2
578687,183,318.17,2
578688,193,230.08,2
578689,24,40.56,2
578690,41,138.55,2
578696,336,721.34,0
578697,197,308.36,2
578698,343,336.25,0
578699,44,107.16,2
578701,240,425.28000000000003,0
578702,621,1147.71,0
578703,196,246.16,2
578705,44,95.27,2
578707,189,279.52,2
578708,20,41.6,2
578719,139,162.49,2
578736,154,272.1,2
578745,18,37.8,2
578746,372,1912.37,0
578757,245,378.26,2
578781,182,274.35,2
578782,1,2.1,2
578783,200,251.45,2
578785,24,90.0,2
578786,125,196.85,2
578787,83,182.15,2
578788,4,12.46,2
578789,78,227.8,2
578790,143,167.9,2
578791,101,106.34,2
578792,22,31.0,2
578793,30,57.42,2
578794,110,208.04000000000002,2
578795,128,212.84,2
578802,92,107.0,2
578804,114,102.3,2
578805,212,324.14,2
578806,212,401.76,2
578807,50,104.0,2
578808,320,462.32,0
578809,280,452.36,0
578810,56,208.7,2
578811,560,1452.98,0
578812,178,338.40000000000003,2
578813,22,100.9,2
578814,198,243.17,2
578815,101,266.29,2
578817,125,265.9,2
578818,72,116.14,2
578819,15,43.43,2
578820,16,54.24,2
578821,10,29.5,2
578822,146,255.82,2
578824,115,204.5,2
578825,96,165.70000000000002,2
578826,75,279.75,2
578827,1050,3087.74,1
578828,3,11.54,2
578829,37,54.81,2
578830,51,156.65,2
578833,732,3121.7799999999997,1
578834,123,364.13,2
578835,20,49.8,2
578836,116,143.59,2
578842,11,12.3,2
578843,48,102.87,2
578844,1016,2887.52,1
578845,1,3.75,2
578846,263,334.73,2
578847,1,4.25,2
578848,2,4.16,2
578849,46,120.0,2
578850,172,223.79,2
578851,155,257.17,2
578852,263,367.06,0
578853,44,91.28,2
578854,186,388.42,2
578855,66,148.85,2
578856,240,588.59,0
578857,22,38.2,2
578858,657,693.67,0
578901,98,206.76,2
578914,96,170.06,2
578921,187,326.22,2
578922,72,192.95,2
578923,44,171.83,2
578924,122,188.42000000000002,2
578925,172,308.38,2
578926,212,452.31,2
578927,131,298.87,2
578928,348,583.0600000000001,0
578929,109,209.37,2
578931,117,261.71,2
578933,13,96.85,2
578934,73,213.07,2
578935,137,300.16,2
578936,222,411.89,2
578937,225,440.98,0
578938,12,25.200000000000003,2
578939,80,151.34,2
578940,292,1258.2,0
578941,277,224.39,2
578942,243,436.13,0
578943,165,348.84000000000003,2
578944,96,152.68,2
578945,71,125.83,2
578946,66,142.12,2
578947,197,352.26,2
578948,66,209.5,2
578949,108,194.15,2
578950,109,147.84,2
578951,61,109.95,2
578952,71,109.67,2
578953,143,198.76,2
578954,87,133.68,2
578977,202,374.59000000000003,2
578992,34,88.34,2
578993,168,239.14,2
578994,194,509.22,2
578995,444,554.45,0
578996,125,149.24,2
578997,73,109.25,2
578998,112,193.3,2
578999,144,230.89,2
579000,14,31.299999999999997,2
579001,422,438.96,0
579002,319,411.9,0
579003,166,231.95,2
579007,24,34.8,2
579008,58,274.8,2
579009,12,39.0,2
579010,10,45.6,2
579011,152,307.56,2
579012,40,114.18,2
579013,82,317.1,2
579014,28,111.0,2
579015,24,42.96,2
579016,42,146.7,2
579017,51,130.05,2
579027,67,100.42999999999999,2
579037,157,389.58000000000004,2
579039,80,92.0,2
579062,151,291.95,2
579067,53,113.55000000000001,2
579069,563,975.49,0
579087,206,283.76,2
579089,57,100.71,2
579091,424,664.2,0
579093,646,1193.8,0
579094,290,718.78,0
579095,13,41.010000000000005,2
579096,172,350.92,2
579097,113,308.81,2
579098,106,160.45,2
579099,114,137.85,2
579100,268,303.08,2
579101,157,285.69,2
579102,327,648.85,0
579103,140,223.35,2
579106,280,646.9,0
579107,10,16.5,2
579108,24,69.36,2
579109,24,34.8,2
579116,128,193.03,2
579121,69,91.06,2
579122,18,87.7,2
579123,6,17.700000000000003,2
579124,287,458.90000000000003,0
579125,331,394.81,0
579128,54,67.8,2
579129,15,44.35,2
579130,62,163.02,2
579131,244,415.46,0
579132,151,189.69,2
579133,38,69.99,2
579134,330,499.56,0
579135,210,275.14,2
579136,100,213.38,2
579138,184,202.5,2
579141,158,222.45,2
579142,174,268.96,2
579143,152,265.24,2
579144,270,387.32,0
579145,216,295.74,2
579146,104,338.94,2
579147,176,187.1,2
579148,48,108.6,2
579149,196,361.62,2
579150,108,241.8,2
579151,24,49.92,2
579152,377,426.35,0
579153,90,203.70000000000002,2
579154,111,172.21,2
579155,62,112.17,2
579156,82,270.94,2
579157,128,185.22,2
579158,140,309.12,2
579159,105,152.43,2
579160,60,58.4,2
579161,331,342.16,0
579162,136,300.02,2
579165,107,182.91000000000003,2
579166,97,264.53000000000003,2
579167,407,889.73,0
579168,556,445.11,0
579170,62,179.59,2
579171,168,267.13,2
579173,51,64.4,2
579174,122,194.68,2
579175,108,303.29,2
579176,85,154.11,2
579177,114,426.3,2
579179,26,71.09,2
579182,76,139.52,2
579183,24,78.96000000000001,2
579184,81,199.20000000000002,2
579185,24,99.6,2
579187,1253,3404.59,1
579188,289,449.77,0
579190,54,156.38,2
579193,54,156.38,2
579194,105,192.41,2
579196,1590,4374.43,1
579250,143,279.05,2
579254,208,276.32,2
579255,90,186.32,2
579256,224,197.32,2
579257,36,191.39999999999998,2
579258,187,301.29,2
579259,110,173.56,2
579260,94,172.79999999999998,2
579261,238,295.08,2
579262,12,5.04,2
579263,18,29.88,2
579264,34,30.16,2
579265,48,58.56,2
579267,345,922.75,0
579268,260,248.68,2
579269,96,123.96000000000001,2
579270,68,197.82,2
579271,50,199.2,2
579273,237,229.85999999999999,2
579274,153,247.6,2
579276,48,75.0,2
579278,32,171.60000000000002,2
579279,104,214.6,2
579280,16,90.9,2
579281,60,124.80000000000001,2
579282,58,127.76,2
579283,520,783.6,0
579284,24,39.6,2
579285,17,76.95,2
579286,48,119.45,2
579287,112,152.32,2
579288,4,13.8,2
579289,4,7.0600000000000005,2
579291,268,1356.8899999999999,0
579293,83,210.9,2
579297,562,2313.0099999999998,1
579300,146,193.56,2
579301,165,270.45,2
579307,110,358.94,2
579328,139,164.57,2
579332,162,308.22,2
579339,28,155.0,2
579345,222,542.8,0
579350,132,257.74,2
579352,29,54.14,2
579358,75,154.95,2
579361,4,12.9,2
579364,37,59.55,2
579365,6,12.48,2
579387,70,131.68,2
579391,228,196.68,2
579393,306,512.98,0
579399,262,460.83,0
579400,8,19.92,2
579401,150,342.98,2
579402,16,60.0,2
579403,110,290.5,2
579404,68,183.4,2
579406,42,177.5,2
579407,76,214.8,2
579408,245,477.81,0
579409,1,6.95,2
579410,36,64.56,2
579411,69,143.38,2
579412,180,316.92,2
579413,209,369.88,2
579414,210,370.42,2
579416,108,286.14,2
579419,48,94.02,2
579427,64,201.68,2
579430,61,154.19,2
579432,66,83.28,2
579433,173,302.87,2
579434,239,288.39,2
579435,6,43.5,2
579437,3,14.85,2
579439,88,216.88000000000002,2
579440,172,409.58000000000004,2
579442,86,232.9,2
579443,35,69.65,2
579444,181,372.57,2
579445,72,183.60000000000002,2
579446,284,510.24,0
579447,169,407.16,2
579448,12,4.68,2
579453,88,91.74,2
579454,19,19.09,2
579455,221,318.8,2
579456,149,184.78,2
579457,62,129.5,2
579458,139,285.41,2
579459,72,265.20000000000005,2
579461,321,749.49,0
579462,175,106.78,2
579463,2,16.4,2
579464,104,179.7,2
579465,73,168.18,2
579466,24,102.0,2
579467,105,253.51000000000002,2
579468,73,202.01,2
579470,577,1022.17,0
579471,342,1285.42,0
579472,172,277.48,2
579473,278,352.11,0
579489,26,112.2,2
579491,177,310.67,2
579492,216,496.8,0
579493,216,307.72,2
579494,24,30.0,2
579495,108,83.4,2
579497,85,125.0,2
579499,330,544.74,0
579501,289,937.69,0
579503,116,158.24,2
579505,11,54.15,2
579506,119,138.21,2
579507,118,244.68,2
579508,1267,3424.36,1
579509,46,136.28,2
579510,342,625.2,0
579511,12,23.4,2
579512,1023,2848.44,1
579513,27,87.15,2
579514,64,283.64,2
579515,238,370.13,2
579516,347,695.6899999999999,0
579517,16,34.120000000000005,2
579518,46,78.22,2
579520,61,137.54,2
579522,156,248.57999999999998,2
579523,120,474.0,2
579524,126,217.86,2
579525,132,257.4,2
579526,24,6.959999999999999,2
579527,182,311.82,2
579528,20,41.6,2
579529,267,477.21,0
579530,152,271.36,2
579531,114,222.9,2
579533,81,274.95,2
579535,192,338.40000000000003,2
579536,626,966.02,0
579537,4,9.65,2
579538,154,323.06,2
579539,94,239.42000000000002,2
579540,172,434.8,2
579541,127,200.14,2
579542,36,107.6,2
579543,2,4.16,2
579544,111,314.73,2
579545,217,319.46,2
579546,138,248.47,2
579548,63,181.45,2
579549,124,142.34,2
579550,256,392.34000000000003,0
579551,66,231.3,2
579552,164,229.86,2
579553,251,450.81,0
579555,350,562.65,0
579556,58,94.86,2
579557,257,1179.34,0
579558,220,616.8000000000001,0
579559,100,169.2,2
579560,70,154.68,2
579561,81,129.10999999999999,2
579571,193,177.85,2
579572,134,284.0,2
579600,176,321.4,2
579605,142,286.01,2
579619,70,117.54,2
579623,106,222.98000000000002,2
579629,90,159.4,2
579634,146,151.1,2
579666,223,428.73,2
